   1.0000000e+01   1.9890094e+02   9.9842025e+01
   1.0250000e+01   2.0475917e+02   1.0272402e+02
   1.0500000e+01   2.0791855e+02   1.0344935e+02
   1.0750000e+01   2.1358416e+02   1.0706132e+02
   1.1000000e+01   2.1766302e+02   1.0871754e+02
   1.1250000e+01   2.2225398e+02   1.1115780e+02
   1.1500000e+01   2.2638662e+02   1.1217295e+02
   1.1750000e+01   2.2897571e+02   1.1513249e+02
   1.2000000e+01   2.3145855e+02   1.1697505e+02
   1.2250000e+01   2.3558301e+02   1.1817303e+02
   1.2500000e+01   2.3676190e+02   1.1853671e+02
   1.2750000e+01   2.3908321e+02   1.2048112e+02
   1.3000000e+01   2.4096667e+02   1.2040737e+02
   1.3250000e+01   2.4086054e+02   1.2268008e+02
   1.3500000e+01   2.4319950e+02   1.2273658e+02
   1.3750000e+01   2.4353388e+02   1.2336040e+02
   1.4000000e+01   2.4386755e+02   1.2358030e+02
   1.4250000e+01   2.4376676e+02   1.2371605e+02
   1.4500000e+01   2.4345171e+02   1.2443390e+02
   1.4750000e+01   2.4278633e+02   1.2280605e+02
   1.5000000e+01   2.4305646e+02   1.2319720e+02
   1.5250000e+01   2.4178804e+02   1.2360619e+02
   1.5500000e+01   2.4119277e+02   1.2248933e+02
   1.5750000e+01   2.4055547e+02   1.2252270e+02
   1.6000000e+01   2.3911430e+02   1.2082931e+02
   1.6250000e+01   2.3829845e+02   1.2133995e+02
   1.6500000e+01   2.3678714e+02   1.2132955e+02
   1.6750000e+01   2.3700350e+02   1.1945991e+02
   1.7000000e+01   2.3560255e+02   1.1973583e+02
   1.7250000e+01   2.3526083e+02   1.1882800e+02
   1.7500000e+01   2.3596111e+02   1.1917258e+02
   1.7750000e+01   2.3533025e+02   1.2013027e+02
   1.8000000e+01   2.3735922e+02   1.2070355e+02
   1.8250000e+01   2.3677273e+02   1.1988062e+02
   1.8500000e+01   2.3821069e+02   1.1952544e+02
   1.8750000e+01   2.3909958e+02   1.2159510e+02
   1.9000000e+01   2.3955591e+02   1.2106133e+02
   1.9250000e+01   2.4018339e+02   1.2228612e+02
   1.9500000e+01   2.4004511e+02   1.2147136e+02
   1.9750000e+01   2.4120584e+02   1.2254711e+02
   2.0000000e+01   2.4278741e+02   1.2154281e+02
   2.0250000e+01   2.4203080e+02   1.2286185e+02
   2.0500000e+01   2.4258005e+02   1.2282031e+02
   2.0750000e+01   2.4329864e+02   1.2313806e+02
   2.1000000e+01   2.4487589e+02   1.2467104e+02
   2.1250000e+01   2.4453676e+02   1.2455329e+02
   2.1500000e+01   2.4560960e+02   1.2399770e+02
   2.1750000e+01   2.4528171e+02   1.2486313e+02
   2.2000000e+01   2.4558062e+02   1.2468670e+02
   2.2250000e+01   2.4649851e+02   1.2525786e+02
   2.2500000e+01   2.4680157e+02   1.2626483e+02
   2.2750000e+01   2.4858707e+02   1.2580263e+02
   2.3000000e+01   2.4905376e+02   1.2508798e+02
   2.3250000e+01   2.4763832e+02   1.2667049e+02
   2.3500000e+01   2.4914049e+02   1.2664505e+02
   2.3750000e+01   2.4840429e+02   1.2560123e+02
   2.4000000e+01   2.4951552e+02   1.2588951e+02
   2.4250000e+01   2.5004432e+02   1.2633697e+02
   2.4500000e+01   2.5100450e+02   1.2675956e+02
   2.4750000e+01   2.5088462e+02   1.2713241e+02
   2.5000000e+01   2.5044465e+02   1.2678316e+02
   2.5250000e+01   2.5202596e+02   1.2803717e+02
   2.5500000e+01   2.5201885e+02   1.2810741e+02
   2.5750000e+01   2.5186557e+02   1.2720380e+02
   2.6000000e+01   2.5277940e+02   1.2801630e+02
   2.6250000e+01   2.5195554e+02   1.2711108e+02
   2.6500000e+01   2.5211916e+02   1.2836573e+02
   2.6750000e+01   2.5289639e+02   1.2783352e+02
   2.7000000e+01   2.5203876e+02   1.2858607e+02
   2.7250000e+01   2.5281426e+02   1.2794184e+02
   2.7500000e+01   2.5262901e+02   1.2881240e+02
   2.7750000e+01   2.5405787e+02   1.2833498e+02
   2.8000000e+01   2.5405644e+02   1.2842200e+02
   2.8250000e+01   2.5412553e+02   1.2813960e+02
   2.8500000e+01   2.5476393e+02   1.2925863e+02
   2.8750000e+01   2.5473151e+02   1.2952889e+02
   2.9000000e+01   2.5433474e+02   1.2982079e+02
   2.9250000e+01   2.5341029e+02   1.2907061e+02
   2.9500000e+01   2.5370486e+02   1.2850023e+02
   2.9750000e+01   2.5467588e+02   1.2938847e+02
   3.0000000e+01   2.5559906e+02   1.2860409e+02
